"","x","m","loc","dens"
"3148","D","i",4.58383075422309,2.99339488266235
"3149","D","i",4.70802005752379,2.9931246429384
"3150","D","i",4.83220936082449,2.9928493495442
"3151","D","i",4.9563986641252,2.99256868928737
"3152","D","i",5.0805879674259,2.99227872206785
"3153","D","i",5.2047772707266,2.99198449204462
"3154","D","i",5.32896657402731,2.99168355349914
"3155","D","i",5.45315587732801,2.99137525850046
"3156","D","i",5.57734518062871,2.99106289425923
"3157","D","i",5.70153448392941,2.99074277054302
"3158","D","i",5.82572378723012,2.99041721449079
"3159","D","i",5.94991309053082,2.99008783939103
"3160","D","i",6.07410239383152,2.98975004449808
"3161","D","i",6.19829169713223,2.98940861896107
"3162","D","i",6.32248100043293,2.98906268819991
"3163","D","i",6.44667030373363,2.98871015079111
"3164","D","i",6.57085960703434,2.98835456971303
"3165","D","i",6.69504891033504,2.98799402536809
"3166","D","i",6.81923821363574,2.98762891840581
"3167","D","i",6.94342751693645,2.98726120779677
"3168","D","i",7.06761682023715,2.98688859018199
"3169","D","i",7.19180612353785,2.98651318332276
"3170","D","i",7.31599542683855,2.98613559778689
"3171","D","i",7.44018473013926,2.98575387873899
"3172","D","i",7.56437403343996,2.98537071280225
"3173","D","i",7.68856333674066,2.98498553804242
"3174","D","i",7.81275264004137,2.98459824752126
"3175","D","i",7.93694194334207,2.98421010116297
"3176","D","i",8.06113124664277,2.98382070624391
"3177","D","i",8.18532054994348,2.98343078954548
"3178","D","i",8.30950985324418,2.98304063877758
"3179","D","i",8.43369915654488,2.98265062593285
"3180","D","i",8.55788845984559,2.98226118569142
"3181","D","i",8.68207776314629,2.9818722682554
"3182","D","i",8.80626706644699,2.98148529018124
"3183","D","i",8.9304563697477,2.98109953472794
"3184","D","i",9.0546456730484,2.98071568138266
"3185","D","i",9.1788349763491,2.98033497883334
"3186","D","i",9.30302427964981,2.97995616644461
"3187","D","i",9.42721358295051,2.97958123384876
"3188","D","i",9.55140288625121,2.97921006260213
"3189","D","i",9.67559218955192,2.97884144303769
"3190","D","i",9.79978149285262,2.97847924363971
"3191","D","i",9.92397079615332,2.97812079960745
"3192","D","i",10.048160099454,2.97776635907699
"3193","D","i",10.1723494027547,2.9774197703919
"3194","D","i",10.2965387060554,2.9770771303315
"3195","D","i",10.4207280093561,2.97674087096793
"3196","D","i",10.5449173126568,2.97641241297714
"3197","D","i",10.6691066159575,2.97608847712667
"3198","D","i",10.7932959192582,2.9757737298726
"3199","D","i",10.9174852225589,2.97546611614761
"3200","D","i",11.0416745258596,2.97516355433329
"3201","D","i",11.1658638291604,2.9748733206984
"3202","D","i",11.2900531324611,2.97458899207969
"3203","D","i",11.4142424357618,2.97431201953915
"3204","D","i",11.5384317390625,2.97404708085291
"3205","D","i",11.6626210423632,2.97378816217015
"3206","D","i",11.7868103456639,2.97353944659029
"3207","D","i",11.9109996489646,2.97330135964561
"3208","D","i",12.0351889522653,2.97306962375032
"3209","D","i",12.159378255566,2.97285107982492
"3210","D","i",12.2835675588667,2.972641305514
"3211","D","i",12.4077568621674,2.97243840797388
"3212","D","i",12.5319461654681,2.97225118108217
"3213","D","i",12.6561354687688,2.97207078413577
"3214","D","i",12.7803247720695,2.97189997319459
"3215","D","i",12.9045140753702,2.9717426909389
"3216","D","i",13.0287033786709,2.97159232942312
"3217","D","i",13.1528926819716,2.97145422056958
"3218","D","i",13.2770819852723,2.97132720412724
"3219","D","i",13.401271288573,2.97120712827504
"3220","D","i",13.5254605918737,2.97110180948418
"3221","D","i",13.6496498951744,2.97100497861869
"3222","D","i",13.7738391984751,2.97091592746847
"3223","D","i",13.8980285017758,2.97084208829557
"3224","D","i",14.0222178050765,2.97077497728361
"3225","D","i",14.1464071083772,2.97071790161176
"3226","D","i",14.2705964116779,2.9706731583428
"3227","D","i",14.3947857149786,2.97063493999402
"3228","D","i",14.5189750182793,2.97060871590794
"3229","D","i",14.64316432158,2.97059196621381
"3230","D","i",14.7673536248807,2.97058148309955
"3231","D","i",14.8915429281814,2.9705845773117
"3232","D","i",15.0157322314822,2.97059442057384
"3233","D","i",15.1399215347829,2.97061148662382
"3234","D","i",15.2641108380836,2.97064075003816
"3235","D","i",15.3883001413843,2.97067552917454
"3236","D","i",15.512489444685,2.97071897433409
"3237","D","i",15.6366787479857,2.97077170419691
"3238","D","i",15.7608680512864,2.97082955114708
"3239","D","i",15.8850573545871,2.97089708550735
"3240","D","i",16.0092466578878,2.97097127585718
"3241","D","i",16.1334359611885,2.97105015934795
"3242","D","i",16.2576252644892,2.97113930965019
"3243","D","i",16.3818145677899,2.97123283318432
"3244","D","i",16.5060038710906,2.97133182588293
"3245","D","i",16.6301931743913,2.97143878704583
"3246","D","i",16.754382477692,2.97154944328266
"3247","D","i",16.8785717809927,2.97166615090955
"3248","D","i",17.0027610842934,2.97178847287418
"3249","D","i",17.1269503875941,2.97191403455345
"3250","D","i",17.2511396908948,2.97204582637061
"3251","D","i",17.3753289941955,2.97218129321519
"3252","D","i",17.4995182974962,2.972319653148
"3253","D","i",17.6237076007969,2.9724638420505
"3254","D","i",17.7478969040976,2.97261028845095
"3255","D","i",17.8720862073983,2.97275989153459
"3256","D","i",17.996275510699,2.97291339415375
"3257","D","i",18.1204648139997,2.97306874018182
"3258","D","i",18.2446541173004,2.97322716951956
"3259","D","i",18.3688434206011,2.97338799826156
"3260","D","i",18.4930327239018,2.97355027848853
"3261","D","i",18.6172220272025,2.97371527900968
"3262","D","i",18.7414113305032,2.97388158081192
"3263","D","i",18.8656006338039,2.97404907993052
"3264","D","i",18.9897899371046,2.97421847413736
"3265","D","i",19.1139792404054,2.97438854740188
"3266","D","i",19.2381685437061,2.97455959791551
"3267","D","i",19.3623578470068,2.97473152222895
"3268","D","i",19.4865471503075,2.97490382711105
"3269","D","i",19.6107364536082,2.97507667963592
"3270","D","i",19.7349257569089,2.97524973078418
"3271","D","i",19.8591150602096,2.97542289295649
"3272","D","i",19.9833043635103,2.97559601287356
"3273","D","i",20.107493666811,2.97576895125631
"3274","D","i",20.2316829701117,2.97594169461167
"3275","D","i",20.3558722734124,2.97611381913676
"3276","D","i",20.4800615767131,2.97628556127215
"3277","D","i",20.6042508800138,2.97645665335513
"3278","D","i",20.7284401833145,2.97662682170775
"3279","D","i",20.8526294866152,2.9767964277034
"3280","D","i",20.9768187899159,2.97696481849925
"3281","D","i",21.1010080932166,2.9771321967625
"3282","D","i",21.2251973965173,2.97729885366524
"3283","D","i",21.349386699818,2.97746364681936
"3284","D","i",21.4735760031187,2.97762751105441
"3285","D","i",21.5977653064194,2.97779020904301
"3286","D","i",21.7219546097201,2.97795093549171
"3287","D","i",21.8461439130208,2.97811065006404
"3288","D","i",21.9703332163215,2.97826862687647
"3289","D","i",22.0945225196222,2.97842474590052
"3290","D","i",22.2187118229229,2.97857974075961
"3291","D","i",22.3429011262236,2.97873234694742
"3292","D","i",22.4670904295243,2.97888332517676
"3293","D","i",22.591279732825,2.97903301681462
"3294","D","i",22.7154690361257,2.9791797012368
"3295","D","i",22.8396583394264,2.97932502960136
"3296","D","i",22.9638476427272,2.97946844570049
"3297","D","i",23.0880369460279,2.97960907972116
"3298","D","i",23.2122262493286,2.97974825374982
"3299","D","i",23.3364155526293,2.97988479557867
"3300","D","i",23.46060485593,2.9800188658613
"3301","D","i",23.5847941592307,2.98015136883453
"3302","D","i",23.7089834625314,2.98028041417748
"3303","D","i",23.8331727658321,2.98040738348451
"3304","D","i",23.9573620691328,2.98053243523568
"3305","D","i",24.0815513724335,2.98065355986184
"3306","D","i",24.2057406757342,2.98077285743836
"3307","D","i",24.3299299790349,2.98088940129359
"3308","D","i",24.4541192823356,2.98100237330724
"3309","D","i",24.5783085856363,2.98111338964374
"3310","D","i",24.702497888937,2.98122068810481
"3311","D","i",24.8266871922377,2.98132486526573
"3312","D","i",24.9508764955384,2.98142695137087
"3313","D","i",25.0750657988391,2.98152421701684
"3314","D","i",25.1992551021398,2.98161892062629
"3315","D","i",25.3234444054405,2.98171086113298
"3316","D","i",25.4476337087412,2.98179779576361
"3317","D","i",25.5718230120419,2.98188231817228
"3318","D","i",25.6960123153426,2.98196297156335
"3319","D","i",25.8202016186433,2.98203914880967
"3320","D","i",25.944390921944,2.98211276469878
"3321","D","i",26.0685802252447,2.98218126979364
"3322","D","i",26.1927695285454,2.98224596064008
"3323","D","i",26.3169588318461,2.98230794150501
"3324","D","i",26.4411481351468,2.98236344278961
"3325","D","i",26.5653374384475,2.98241592960312
"3326","D","i",26.6895267417482,2.98246461698796
"3327","D","i",26.8137160450489,2.98250723440839
"3328","D","i",26.9379053483497,2.9825468295032
"3329","D","i",27.0620946516504,2.98258129794793
"3330","D","i",27.1862839549511,2.98261051071935
"3331","D","i",27.3104732582518,2.9826365758908
"3332","D","i",27.4346625615525,2.98265610182693
"3333","D","i",27.5588518648532,2.98267132769677
"3334","D","i",27.6830411681539,2.98268314188903
"3335","D","i",27.8072304714546,2.98268725588627
"3336","D","i",27.9314197747553,2.98268799819378
"3337","D","i",28.055609078056,2.9826839843672
"3338","D","i",28.1797983813567,2.98267328980732
"3339","D","i",28.3039876846574,2.98265915530615
"3340","D","i",28.4281769879581,2.98263889396843
"3341","D","i",28.5523662912588,2.98261309482286
"3342","D","i",28.6765555945595,2.98258380957113
"3343","D","i",28.8007448978602,2.98254704381247
"3344","D","i",28.9249342011609,2.98250597508087
"3345","D","i",29.0491235044616,2.98246091649632
"3346","D","i",29.1733128077623,2.98240805090774
"3347","D","i",29.297502111063,2.9823516895357
"3348","D","i",29.4216914143637,2.98229008302879
"3349","D","i",29.5458807176644,2.98222201045137
"3350","D","i",29.6700700209651,2.98215048323414
"3351","D","i",29.7942593242658,2.98207254445309
"3352","D","i",29.9184486275665,2.98198951906563
"3353","D","i",30.0426379308672,2.98190310745811
"3354","D","i",30.1668272341679,2.98180925458674
"3355","D","i",30.2910165374686,2.98171168687538
"3356","D","i",30.4152058407693,2.981610097304
"3357","D","i",30.53939514407,2.98150168292758
"3358","D","i",30.6635844473707,2.98139013887692
"3359","D","i",30.7877737506715,2.98127364192352
"3360","D","i",30.9119630539722,2.98115180881171
"3361","D","i",31.0361523572729,2.98102700652344
"3362","D","i",31.1603416605736,2.98089651912984
"3363","D","i",31.2845309638743,2.98076210672447
"3364","D","i",31.408720267175,2.98062491083298
"3365","D","i",31.5329095704757,2.98048153629831
"3366","D","i",31.6570988737764,2.98033552428329
"3367","D","i",31.7812881770771,2.98018617499415
"3368","D","i",31.9054774803778,2.98003195483615
"3369","D","i",32.0296667836785,2.97987545458194
"3370","D","i",32.1538560869792,2.9797151963655
"3371","D","i",32.2780453902799,2.97955145952085
"3372","D","i",32.4022346935806,2.97938570462992
"3373","D","i",32.5264239968813,2.97921605187841
"3374","D","i",32.650613300182,2.97904412517172
"3375","D","i",32.7748026034827,2.97887038725234
"3376","D","i",32.8989919067834,2.97869306827865
"3377","D","i",33.0231812100841,2.97851438216902
"3378","D","i",33.1473705133848,2.97833377859144
"3379","D","i",33.2715598166855,2.97815090339073
"3380","D","i",33.3957491199862,2.97796698206354
"3381","D","i",33.5199384232869,2.97778134939966
"3382","D","i",33.6441277265876,2.97759451237226
"3383","D","i",33.7683170298883,2.97740696416925
"3384","D","i",33.892506333189,2.97721824354259
"3385","D","i",34.0166956364897,2.97702911534951
"3386","D","i",34.1408849397904,2.97683960778767
"3387","D","i",34.2650742430911,2.97664984780255
"3388","D","i",34.3892635463918,2.97646016659588
"3389","D","i",34.5134528496925,2.97627065071323
"3390","D","i",34.6376421529933,2.97608176203891
"3391","D","i",34.7618314562939,2.97589332498782
"3392","D","i",34.8860207595947,2.97570594795955
"3393","D","i",35.0102100628954,2.9755197701703
"3394","D","i",35.1343993661961,2.97533442507246
"3395","D","i",35.2585886694968,2.97515139513316
"3396","D","i",35.3827779727975,2.97496981104639
"3397","D","i",35.5069672760982,2.97478979835766
"3398","D","i",35.6311565793989,2.97461302140838
"3399","D","i",35.7553458826996,2.97443794799511
"3400","D","i",35.8795351860003,2.97426568096412
"3401","D","i",36.003724489301,2.97409695726083
"3402","D","i",36.1279137926017,2.97393033564696
"3403","D","i",36.2521030959024,2.97376811630296
"3404","D","i",36.3762923992031,2.97360939838974
"3405","D","i",36.5004817025038,2.97345318256648
"3406","D","i",36.6246710058045,2.97330332219676
"3407","D","i",36.7488603091052,2.97315656438773
"3408","D","i",36.8730496124059,2.97301374769447
"3409","D","i",36.9972389157066,2.9728775072052
"3410","D","i",37.1214282190073,2.97274465086516
"3411","D","i",37.245617522308,2.9726176322821
"3412","D","i",37.3698068256087,2.97249681735386
"3413","D","i",37.4939961289094,2.97237977400515
"3414","D","i",37.6181854322101,2.97227079191897
"3415","D","i",37.7423747355108,2.97216727477716
"3416","D","i",37.8665640388115,2.97206812749276
"3417","D","i",37.9907533421122,2.97197912262664
"3418","D","i",38.1149426454129,2.97189470798517
"3419","D","i",38.2391319487136,2.97181680011058
"3420","D","i",38.3633212520143,2.97174827239541
"3421","D","i",38.487510555315,2.9716846739943
"3422","D","i",38.6116998586158,2.97162998849578
"3423","D","i",38.7358891619164,2.9715835579007
"3424","D","i",38.8600784652172,2.97154237314091
"3425","D","i",38.9842677685179,2.97151272780373
"3426","D","i",39.1084570718186,2.9714898749003
"3427","D","i",39.2326463751193,2.97147336891941
"3428","D","i",39.35683567842,2.97146956589865
"3429","D","i",39.4810249817207,2.97147160417396
"3430","D","i",39.6052142850214,2.97148246858656
"3431","D","i",39.7294035883221,2.97150446750612
"3432","D","i",39.8535928916228,2.97153251541379
"3433","D","i",39.9777821949235,2.97157198063404
"3434","D","i",40.1019714982242,2.97162071840865
"3435","D","i",40.2261608015249,2.97167567194668
"3436","D","i",40.3503501048256,2.97174466424799
"3437","D","i",40.4745394081263,2.97182083285522
"3438","D","i",40.598728711427,2.97190483104835
"3439","D","i",40.7229180147277,2.97200244506514
"3440","D","i",40.8471073180284,2.97210646762363
"3441","D","i",40.9712966213291,2.97222073455837
"3442","D","i",41.0954859246298,2.97234633624416
"3443","D","i",41.2196752279305,2.97247834629353
"3444","D","i",41.3438645312312,2.97262290118726
"3445","D","i",41.4680538345319,2.97277637236425
"3446","D","i",41.5922431378326,2.97293619724468
"3447","D","i",41.7164324411333,2.97311065343245
"3448","D","i",41.840621744434,2.9732915595166
"3449","D","i",41.9648110477347,2.97348069084286
"3450","D","i",42.0890003510354,2.97368226114991
"3451","D","i",42.2131896543361,2.97388984460706
"3452","D","i",42.3373789576368,2.97410751159707
"3453","D","i",42.4615682609375,2.97433492636167
"3454","D","i",42.5857575642382,2.97456810637921
"3455","D","i",42.7099468675389,2.97481287489428
"3456","D","i",42.8341361708397,2.97506479122333
"3457","D","i",42.9583254741404,2.97532244538665
"3458","D","i",43.0825147774411,2.97559220119219
"3459","D","i",43.2067040807418,2.97586697042433
"3460","D","i",43.3308933840425,2.97614882335619
"3461","D","i",43.4550826873432,2.9764399213905
"3462","D","i",43.5792719906439,2.97673560844691
"3463","D","i",43.7034612939446,2.97703926404982
"3464","D","i",43.8276505972453,2.97734955184463
"3465","D","i",43.951839900546,2.97766396120428
"3466","D","i",44.0760292038467,2.97798670076051
"3467","D","i",44.2002185071474,2.97831379279835
"3468","D","i",44.3244078104481,2.97864496755203
"3469","D","i",44.4485971137488,2.97898333327252
"3470","D","i",44.5727864170495,2.97932464814722
"3471","D","i",44.6969757203502,2.97967033649792
"3472","D","i",44.8211650236509,2.9800207613268
"3473","D","i",44.9453543269516,2.98037356359777
"3474","D","i",45.0695436302523,2.98073047837723
"3475","D","i",45.193732933553,2.98109013382388
"3476","D","i",45.3179222368537,2.98145157954271
"3477","D","i",45.4421115401544,2.98181631925268
"3478","D","i",45.5663008434551,2.98218230960995
"3479","D","i",45.6904901467558,2.98254966974029
"3480","D","i",45.8146794500565,2.98291861369413
"3481","D","i",45.9388687533572,2.98328802521481
"3482","D","i",46.0630580566579,2.98365804818418
"3483","D","i",46.1872473599586,2.98402811452837
"3484","D","i",46.3114366632593,2.9843980646207
"3485","D","i",46.43562596656,2.98476737257868
"3486","D","i",46.5598152698607,2.98513574090708
"3487","D","i",46.6840045731614,2.98550342605347
"3488","D","i",46.8081938764622,2.98586877161479
"3489","D","i",46.9323831797629,2.98623273975802
"3490","D","i",47.0565724830636,2.98659494446572
"3491","D","i",47.1807617863643,2.98695380991327
"3492","D","i",47.304951089665,2.98731083596017
"3493","D","i",47.4291403929657,2.98766458721306
"3494","D","i",47.5533296962664,2.98801462739698
"3495","D","i",47.6775189995671,2.98836236704739
"3496","D","i",47.8017083028678,2.98870500218639
"3497","D","i",47.9258976061685,2.98904406048422
"3498","D","i",48.0500869094692,2.98938023629793
"3499","D","i",48.1742762127699,2.98970957071354
"3500","D","i",48.2984655160706,2.99003574210356
"3501","D","i",48.4226548193713,2.99035740959314
"3502","D","i",48.546844122672,2.99067252771874
"3503","D","i",48.6710334259727,2.99098417836642
"3504","D","i",48.7952227292734,2.99128951909929
"3505","D","i",48.9194120325741,2.9915890206484
"3506","D","i",49.0436013358748,2.99188480063023
"3507","D","i",49.1677906391755,2.99217236947008
"3508","D","i",49.2919799424762,2.9924551434479
"3509","D","i",49.4161692457769,2.992733402376
"3510","D","i",49.5403585490776,2.99300272141195
"3511","D","i",49.6645478523783,2.99326794591622
"3512","D","i",49.788737155679,2.99352697039182
"3513","D","i",49.9129264589797,2.99377828387201
"3514","D","i",50.0371157622804,2.99402541960652
"3515","D","i",50.1613050655811,2.99426469125634
"3516","D","i",50.2854943688818,2.99449768412408
"3517","D","i",50.4096836721826,2.99472646219087
"3518","D","i",50.5338729754832,2.99494580520844
"3519","D","i",50.658062278784,2.99516041815959
"3520","D","i",50.7822515820847,2.99536983046552
"3521","D","i",50.9064408853854,2.99557037584376
"3522","D","i",51.0306301886861,2.9957667843086
"3523","D","i",51.1548194919868,2.99595658336724
"3524","D","i",51.2790087952875,2.99613921360268
"3525","D","i",51.4031980985882,2.99631780338064
"3526","D","i",51.5273874018889,2.99648853419097
"3527","D","i",51.6515767051896,2.9966537883563
"3528","D","i",51.7757660084903,2.99681512882078
"3529","D","i",51.899955311791,2.99696755823042
"3530","D","i",52.0241446150917,2.99711613463505
"3531","D","i",52.1483339183924,2.99725975890962
"3532","D","i",52.2725232216931,2.99739602564434
"3533","D","i",52.3967125249938,2.99752875297907
"3534","D","i",52.5209018282945,2.9976555512638
"3535","D","i",52.6450911315952,2.99777670204982
"3536","D","i",52.7692804348959,2.99789451069029
"3537","D","i",52.8934697381966,2.99800562305744
"3538","D","i",53.0176590414973,2.99811265075015
"3539","D","i",53.141848344798,2.99821637386095
"3540","D","i",53.2660376480987,2.99831319057405
"3541","D","i",53.3902269513994,2.99840713927008
"3542","D","i",53.5144162547001,2.99849702340357
"3543","D","i",53.6386055580008,2.99858161178267
"3544","D","i",53.7627948613015,2.99866355242517
"3545","D","i",53.8869841646022,2.99874086855483
"3546","D","i",54.0111734679029,2.99881430525516
"3547","D","i",54.1353627712036,2.9988853136672
"3548","D","i",54.2595520745043,2.99895132849312
"3549","D","i",54.3837413778051,2.99901467832376
"3550","D","i",54.5079306811057,2.99907550898782
"3551","D","i",54.6321199844065,2.99913176608657
"3552","D","i",54.7563092877072,2.99918606535263
"3553","D","i",54.8804985910079,2.99923743157909
"3554","D","i",55.0046878943086,2.99928543376843
"3555","D","i",55.1288771976093,2.99933167653421
"3556","D","i",55.25306650091,2.99937473175917
"3557","D","i",55.3772558042107,2.99941542997136
"3558","D","i",55.5014451075114,2.9994545572038
"3559","D","i",55.6256344108121,2.99949038084396
"3560","D","i",55.7498237141128,2.99952466583471
"3561","D","i",55.8740130174135,2.99955725255764
"3562","D","i",55.9982023207142,2.99958714501479
"3563","D","i",56.1223916240149,2.99961584159024
"3564","D","i",56.2465809273156,2.99964265684252
"3565","D","i",56.3707702306163,2.99966756821011
"3566","D","i",56.494959533917,2.99969143179094
"3567","D","i",56.6191488372177,2.99971333578896
"3568","D","i",56.7433381405184,2.9997339631279
"3569","D","i",56.8675274438191,2.9997536783771
"3570","D","i",56.9917167471198,2.99977143934064
"3571","D","i",57.1159060504205,2.99978840924827
"3572","D","i",57.2400953537212,2.99980435845346
"3573","D","i",57.3642846570219,2.99981888639746
"3574","D","i",57.4884739603226,2.99983275672881
"3575","D","i",57.6126632636233,2.99984554720122
"3576","D","i",57.736852566924,2.99985737224849
"3577","D","i",57.8610418702247,2.99986863502298
"3578","D","i",57.9852311735254,2.99987881714029
"3579","D","i",58.1094204768261,2.9998883799021
"3580","D","i",58.2336097801268,2.99989743963819
"3581","D","i",58.3577990834276,2.99990551137717
"3582","D","i",58.4819883867282,2.99991319426324
"3583","D","i",58.606177690029,2.99992032729534
"3584","D","i",58.7303669933297,2.99992678616995
"3585","D","j",-22.9197425097518,3.0001685935053
"3586","D","j",-22.7478452787939,3.00017960608268
"3587","D","j",-22.5759480478359,3.00019161980155
"3588","D","j",-22.404050816878,3.00020410093992
"3589","D","j",-22.2321535859201,3.00021733441762
"3590","D","j",-22.0602563549621,3.0002314359474
"3591","D","j",-21.8883591240042,3.00024599057815
"3592","D","j",-21.7164618930463,3.00026187481045
"3593","D","j",-21.5445646620883,3.00027817330225
"3594","D","j",-21.3726674311304,3.00029569759915
"3595","D","j",-21.2007702001725,3.00031401635024
"3596","D","j",-21.0288729692145,3.00033320079036
"3597","D","j",-20.8569757382566,3.00035372801618
"3598","D","j",-20.6850785072987,3.00037474737371
"3599","D","j",-20.5131812763407,3.00039763148697
"3600","D","j",-20.3412840453828,3.00042113091724
"3601","D","j",-20.1693868144249,3.00044606574626
"3602","D","j",-19.997489583467,3.00047225841093
"3603","D","j",-19.825592352509,3.00049938503173
"3604","D","j",-19.6536951215511,3.00052849355507
"3605","D","j",-19.4817978905931,3.00055826062076
"3606","D","j",-19.3099006596352,3.00059021394825
"3607","D","j",-19.1380034286773,3.00062321267756
"3608","D","j",-18.9661061977194,3.00065780998847
"3609","D","j",-18.7942089667614,3.00069428317352
"3610","D","j",-18.6223117358035,3.00073168354429
"3611","D","j",-18.4504145048456,3.00077188053498
"3612","D","j",-18.2785172738876,3.00081292539718
"3613","D","j",-18.1066200429297,3.00085642187729
"3614","D","j",-17.9347228119718,3.00090153669424
"3615","D","j",-17.7628255810138,3.00094833100281
"3616","D","j",-17.5909283500559,3.00099777552101
"3617","D","j",-17.419031119098,3.00104817572064
"3618","D","j",-17.24713388814,3.00110207155972
"3619","D","j",-17.0752366571821,3.00115715502219
"3620","D","j",-16.9033394262242,3.00121485451416
"3621","D","j",-16.7314421952662,3.0012748810417
"3622","D","j",-16.5595449643083,3.00133655112951
"3623","D","j",-16.3876477333504,3.00140177689021
"3624","D","j",-16.2157505023924,3.00146815643781
"3625","D","j",-16.0438532714345,3.00153825714195
"3626","D","j",-15.8719560404766,3.00161017209885
"3627","D","j",-15.7000588095186,3.00168472417708
"3628","D","j",-15.5281615785607,3.00176241133022
"3629","D","j",-15.3562643476028,3.00184156429862
"3630","D","j",-15.1843671166448,3.00192524782821
"3631","D","j",-15.0124698856869,3.00201026058164
"3632","D","j",-14.840572654729,3.00209903224537
"3633","D","j",-14.668675423771,3.00219031768606
"3634","D","j",-14.4967781928131,3.00228408780803
"3635","D","j",-14.3248809618552,3.00238182647833
"3636","D","j",-14.1529837308972,3.00248096915129
"3637","D","j",-13.9810864999393,3.00258505505774
"3638","D","j",-13.8091892689814,3.00269085682266
"3639","D","j",-13.6372920380234,3.0028002318177
"3640","D","j",-13.4653948070655,3.00291281056362
"3641","D","j",-13.2934975761076,3.00302754076694
"3642","D","j",-13.1216003451496,3.00314698322663
"3643","D","j",-12.9497031141917,3.00326790954936
"3644","D","j",-12.7778058832338,3.00339347550718
"3645","D","j",-12.6059086522758,3.00352132508957
"3646","D","j",-12.4340114213179,3.0036523314373
"3647","D","j",-12.26211419036,3.00378710140003
"3648","D","j",-12.090216959402,3.00392353404073
"3649","D","j",-11.9183197284441,3.00406517985051
"3650","D","j",-11.7464224974862,3.0042082862527
"3651","D","j",-11.5745252665282,3.00435543404539
"3652","D","j",-11.4026280355703,3.00450528007052
"3653","D","j",-11.2307308046124,3.00465766620441
"3654","D","j",-11.0588335736544,3.00481409435535
"3655","D","j",-10.8869363426965,3.00497191653103
"3656","D","j",-10.7150391117386,3.00513440694335
"3657","D","j",-10.5431418807806,3.00529851634667
"3658","D","j",-10.3712446498227,3.00546581663537
"3659","D","j",-10.1993474188648,3.00563593100099
"3660","D","j",-10.0274501879069,3.00580784126587
"3661","D","j",-9.85555295694892,3.00598362531072
"3662","D","j",-9.68365572599098,3.00616056807165
"3663","D","j",-9.51175849503305,3.00634098124189
"3664","D","j",-9.33986126407512,3.00652305047057
"3665","D","j",-9.16796403311719,3.00670729767486
"3666","D","j",-8.99606680215925,3.00689402690971
"3667","D","j",-8.82416957120132,3.00708179087843
"3668","D","j",-8.65227234024339,3.00727266097051
"3669","D","j",-8.48037510928546,3.00746430455436
"3670","D","j",-8.30847787832752,3.00765803612587
"3671","D","j",-8.13658064736959,3.00785303093409
"3672","D","j",-7.96468341641166,3.0080491582874
"3673","D","j",-7.79278618545372,3.00824686292688
"3674","D","j",-7.62088895449579,3.00844507288602
"3675","D","j",-7.44899172353786,3.00864468663313
"3676","D","j",-7.27709449257993,3.00884466428705
"3677","D","j",-7.10519726162199,3.00904532140579
"3678","D","j",-6.93330003066406,3.00924631992431
"3679","D","j",-6.76140279970613,3.00944752537563
"3680","D","j",-6.58950556874819,3.00964876177777
"3681","D","j",-6.41760833779026,3.00984991734466
"3682","D","j",-6.24571110683233,3.01005066161804
"3683","D","j",-6.0738138758744,3.01025094409422
"3684","D","j",-5.90191664491647,3.01045064856191
"3685","D","j",-5.73001941395853,3.01064920786921
"3686","D","j",-5.5581221830006,3.01084731730272
"3687","D","j",-5.38622495204267,3.01104328599344
"3688","D","j",-5.21432772108473,3.01123851259852
"3689","D","j",-5.0424304901268,3.01143173653863
"3690","D","j",-4.87053325916887,3.0116231816207
"3691","D","j",-4.69863602821093,3.01181310806839
"3692","D","j",-4.526738797253,3.01199988989058
"3693","D","j",-4.35484156629507,3.01218556376318
"3694","D","j",-4.18294433533714,3.01236719293548
"3695","D","j",-4.01104710437921,3.01254702212789
"3696","D","j",-3.83914987342127,3.01272366468296
"3697","D","j",-3.66725264246334,3.0128967963952
"3698","D","j",-3.49535541150541,3.0130679082948
"3699","D","j",-3.32345818054747,3.01323351449389
"3700","D","j",-3.15156094958954,3.01339736841293
"3701","D","j",-2.97966371863161,3.01355585183274
"3702","D","j",-2.80776648767367,3.01371111528942
"3703","D","j",-2.63586925671574,3.01386254204745
"3704","D","j",-2.46397202575781,3.0140084792679
"3705","D","j",-2.29207479479988,3.01415235593861
"3706","D","j",-2.12017756384195,3.01428831271989
"3707","D","j",-1.94828033288401,3.01442194915644
"3708","D","j",-1.77638310192608,3.01454955352989
"3709","D","j",-1.60448587096815,3.01467234846887
"3710","D","j",-1.43258864001021,3.01479123441682
"3711","D","j",-1.26069140905228,3.01490265246407
"3712","D","j",-1.08879417809435,3.01501156456224
"3713","D","j",-0.916896947136415,3.01511206870787
"3714","D","j",-0.744999716178484,3.01520899781638
"3715","D","j",-0.573102485220549,3.01529992112521
"3716","D","j",-0.401205254262617,3.01538451548818
"3717","D","j",-0.229308023304682,3.01546565649703
"3718","D","j",-0.0574107923467508,3.01553764671055
"3719","D","j",0.114486438611181,3.01560689460473
"3720","D","j",0.286383669569116,3.01566805215126
"3721","D","j",0.458280900527047,3.01572447552613
"3722","D","j",0.630178131484978,3.01577552776408
"3723","D","j",0.802075362442913,3.0158190709123
"3724","D","j",0.973972593400845,3.01585984465444
"3725","D","j",1.14586982435878,3.01589070453279
"3726","D","j",1.31776705531671,3.01591866800568
